year,day_of_year,special_avg,smooth_14day
1997,83,22.704238747307365,24.094892778639643
1998,83,30.74814138977259,32.9812594897008
1999,83,25.353191926201994,26.826721663934126
2000,83,33.09593597745776,35.46557274679139
2001,83,25.27494944098015,26.833181101519738
2002,83,22.934149878774623,24.338886163442133
2004,83,29.32470813317105,31.424328663307115
2005,83,40.76167506907637,43.63502344584878
2006,83,32.307879459562045,34.29677240950472
2007,83,35.38390596387793,37.482997371919915
2008,83,40.4532444140901,42.93104021473531
2009,83,31.890284515561994,34.173597814936805
2010,83,33.724983159190366,36.01673434605986
2011,83,38.45897637429612,41.170004249135516
2012,83,45.25208752835061,48.03783389613607
2013,83,41.99776395418878,44.57016289695275
2015,83,43.18427632018236,46.41456636215979
2016,83,57.25082057501927,61.14124908562027
2017,83,43.27661372255274,45.94074870664879
2018,83,40.94608666415857,43.37514519708087
2019,83,42.59068283495124,45.19939856600141
2021,83,45.62191262479548,49.028882417937275
2022,83,57.3225999070247,61.220005527175125
2023,83,52.667165860821314,55.88951172559954
2024,83,60.65246274060247,64.38589807769742
1996,84,17.211187025188526,18.942720291126925
1998,84,29.55914460233414,32.74773203103891
1999,84,24.37281189706659,26.634168026156775
2000,84,31.816152557196954,35.21508336356485
2001,84,24.297594962637906,26.641221703521033
2003,84,22.271890477922863,24.514740768412317
2004,84,28.19075394319493,31.202382136138958
2005,84,39.18546595473092,43.32544472143036
2006,84,31.05856931754659,34.051398977357834
2007,84,34.01564926228526,37.214261986176425
2009,84,30.657122310443686,33.93223350650138
2010,84,32.42087517671469,35.760598226782086
2011,84,36.97181008422503,40.87791417118321
2012,84,43.502239106163074,47.69415117184769
2014,84,39.13742791960281,43.07869153462924
2015,84,41.51438788166914,45.949384590490006
2016,84,55.03699435121522,60.70643780822582
2017,84,41.60315469831249,45.61206940554861
2018,84,39.3627465563869,43.064165894637206
2020,84,38.56160564094178,42.444882118942495
2021,84,43.857763473142285,48.69175405499963
2022,84,55.1059980554493,60.78615459437683
2023,84,50.63058452023877,55.490895838085336
2024,84,58.30709875795883,63.92684479715528
1996,85,16.681963930657723,18.757476123094243
1997,85,21.155158891966767,23.87451954246602
1998,85,28.65023681141671,32.37319867069402
1999,85,23.62337753697826,26.325348834543863
2000,85,30.837844513263565,34.81195226180924
2001,85,23.550473431916963,26.333355558810712
2002,85,21.369383494313258,24.116281350132727
2003,85,21.587056899476035,24.289868451796995
2004,85,27.323922502856746,30.845187164936483
2005,85,37.98056047535612,42.8289396825279
2006,85,30.10355603799323,33.65786694216198
2008,85,37.6931736316038,42.53839052123642
2009,85,29.71445303871955,33.54378806290327
2010,85,31.42397264678997,35.34980490077027
2011,85,35.83497183393215,40.409457574919465
2012,85,42.16459809598235,47.142949842643084
2013,85,39.132312668423964,44.16252169578109
2014,85,37.93399955145621,42.68353315813802
2015,85,40.23787088199122,45.423370613930125
2016,85,53.34467362855981,60.00908371645637
2017,85,40.32390822684818,45.08493069636972
2019,85,39.68477748665375,44.78600234022855
2020,85,37.37588310841052,42.05553764001375
2021,85,42.509190520533735,48.24893592586288
2022,85,53.411555552707746,60.229766556531025
2023,85,49.07375554740325,54.97969465182143
1996,86,17.26976339083997,18.54376864473692
1997,86,21.90057418170463,23.651210358836014
1998,86,29.659745871731552,32.06985286460296
2000,86,31.924435302778942,34.48544428689926
2002,86,22.122347122252812,23.89071085892721
2003,86,22.34769038634722,24.061306879360153
2004,86,28.28669804679161,30.55588424043513
2005,86,39.318829340918484,42.42680535431891
2007,86,34.13141775089345,36.86624101782876
2008,86,39.021316241509254,42.140509707621085
2009,86,30.7614604251623,33.22917444316545
2010,86,32.53121602864499,35.01709106053682
2011,86,37.097639538237694,40.03004052197269
2013,86,40.511164244760856,43.74944964843011
2014,86,39.27062781366709,42.28189181227629
2015,86,41.65567749526718,44.99733611172237
2016,86,55.224306655750354,59.44427571402923
2018,86,39.4967132974349,42.66143769539726
2019,86,41.08309550730589,44.367098596307805
2020,86,38.692845787761684,41.65980557453328
2021,86,44.00702850559458,47.80021830193061
2022,86,55.293545206436605,59.66425041506381
2024,86,58.505540500060796,63.48037297487625
1996,87,16.091353521178075,18.255283515417926
1997,87,20.40617890929042,23.26762619472964
1998,87,27.63590012029233,31.550368364634007
1999,87,22.787012422031214,25.956030502802722
2000,87,29.746057476008524,33.92629420578338
2001,87,22.716689423338565,25.906339684724248
2002,87,20.612819076096926,23.503242386249024
2003,87,20.822785943858566,23.669891564609355
2004,87,26.356542815124374,30.06044839772229
2006,87,29.037765844926216,33.18724012014956
2007,87,31.80244551004969,36.350805913676865
2008,87,36.35867963523228,41.457059180313266
2009,87,28.662438698584843,32.69039363376847
2010,87,30.311434253256465,34.44731333671185
2012,87,40.671797209316544,46.48376556626396
2013,87,37.74686720738272,43.03990473217014
2014,87,36.59097932305778,41.59407464278757
2015,87,38.81328409490872,44.26774527543942
2016,87,51.45605190114911,58.4770330595149
2017,87,38.89627536247599,44.4545230210781
2018,87,36.80163776480829,42.06497865930616
2019,87,38.279772489704506,43.64753641869892
2020,87,36.052622506776345,40.98210814134023
2021,87,41.00418963908231,47.13564680693016
2023,87,47.33634195635174,54.21407163390578
2024,87,54.513389316811605,62.598667631357465
1997,88,19.336469112528178,22.885748756479465
1998,88,26.187201996433355,31.033195267770193
1999,88,21.592497244292957,25.52959858883286
2000,88,28.186743052735856,33.369632016479095
2001,88,21.52586063887235,25.48122378227767
2002,88,19.532277020545806,23.117497922335186
2003,88,19.731237240936643,23.280217819768662
2004,88,24.97490972333147,29.567216955612942
2005,88,34.715406216452905,41.60096640321044
2006,88,27.51558069020017,32.53267660576483
2007,88,30.135333422366806,35.755660861021305
2008,88,34.45272575841702,40.77664960932104
2009,88,27.15992852207088,32.154010084801605
2011,88,32.754271880144984,39.250854665262175
2012,88,38.539745926215936,45.566950041962
2013,88,35.76814332045073,42.33351687704054
2014,88,34.67284809285577,40.90931785862585
2015,88,36.7786576993743,43.54140069294182
2017,88,36.857298491903734,43.577730955403844
2018,88,34.8724636343204,41.37627965223055
2019,88,36.27311324045995,42.93117587319216
2020,88,34.162712413078616,40.30742606654864
2022,88,48.819812674117856,58.50288411444432
2023,88,44.85492939211397,53.26962862922412
2024,88,51.655749634922955,61.51102995016054
1996,89,14.999621642941088,17.96181044367662
1997,89,19.021703948936146,22.58490841197125
1999,89,21.241007740810815,25.193658543524528
2000,89,27.72791032911453,32.93109748149227
2001,89,21.17545586714161,25.14632048153811
2002,89,19.21432443386008,22.813611162363905
2003,89,19.410045916818806,22.973235600078368
2005,89,34.150297847738074,40.875004251863345
2006,89,27.06767335991777,32.10458413831324
2007,89,29.64478092804167,35.28680979850851
2008,89,33.89189338532812,40.24062776241136
2010,89,28.254928627063382,33.846674101771164
2011,89,32.2210874767933,38.565903392283886
2012,89,37.91238374542353,44.96734158323931
2013,89,35.18589816399916,41.77702952165403
2014,89,34.108432498745145,40.36987130793282
2016,89,47.964971295980185,57.45740055421193
2017,89,36.25732372288824,43.00429832344713
2018,89,34.30479863525383,40.83372744621264
2019,89,35.682648023843534,42.3668321028719
2020,89,33.60660096900514,39.77591630063038
2021,89,38.222224721628706,46.16616074950313
2022,89,48.025108313488495,57.481973225017136
2023,89,44.124766656308694,52.1504277880364
2024,89,50.81488099496164,60.43081447174729
1996,90,15.416454948982055,17.69764096930485
1997,90,19.550309265277505,22.264653493836352
1998,90,26.476803745460362,30.676904625506648
1999,90,21.831286595238495,24.83603878383331
2001,90,21.76391306200553,24.789804372181887
2002,90,19.74828259412333,22.49011322994406
2004,90,25.251104848669925,29.227420186679332
2005,90,35.099320555977876,40.30003994420355
2006,90,27.819872851480362,31.64886494831568
2007,90,30.4685971772276,34.787701678924506
2008,90,34.83373514001282,39.6700140271386
2009,90,27.460287560219037,31.784484987073387
2010,90,29.040121453384636,33.455889639133304
2011,90,33.116498223604204,38.02341982930766
2012,90,38.965953270887915,44.32903770755689
2013,90,36.16369977839007,41.18462954706371
2015,90,37.185389338671044,43.041007730948934
2016,90,49.29789808809514,56.79401308717064
2017,90,37.2648998121639,42.39385951776308
2018,90,35.25811485672878,40.25616191853646
2019,90,36.67425411219274,41.76606870373638
2021,90,39.28440460017619,45.42950814990056
2022,90,49.35970628854527,56.673408588923316
2023,90,45.35097574354197,51.54015290628389
2024,90,52.22700560352976,59.728010857350526
1996,91,15.356340602890128,17.48589233995707
1997,91,19.474075522742897,21.9162302868714
1998,91,26.3735610901917,30.20503828590049
1999,91,21.7461584952725,24.446964279462495
2000,91,28.387331717841143,32.45632479231462
2001,91,21.679047675867555,24.401930590633157
2002,91,19.671276881817032,22.138161766663874
2003,91,19.871652986439067,22.640886007642134
2004,91,25.15264163769828,28.806747069919066
2005,91,34.962455582125195,39.674504170602006
2006,91,27.711393082923863,31.15306259630453
2007,91,30.349789072400082,34.24469408778284
2009,91,27.353209945057724,31.327007786597587
2010,91,28.92688349320653,32.93834016663414
2011,91,32.98736499277037,37.433221671419155
2012,91,38.81401089448038,43.63459128132045
2014,91,34.91959459710183,39.78584777248232
2015,91,37.04039002646435,42.421514297897566
2016,91,49.10566771366214,55.91543201126961
2017,91,37.11959045979964,41.72972905703211
2018,91,35.12063068633679,39.62779613243923
2020,91,34.405828578238044,39.2004854035021
2021,91,39.131220466601675,44.88992762659872
2022,91,49.16723490153412,55.793725974876494
2023,91,45.17413585003365,50.78462413126636
2024,91,52.02335357713424,58.85793022690041
1996,92,15.435106391806988,17.19315161718589
1997,92,19.57396201013213,21.544992432017143
1998,92,26.508836439933877,29.702274278820607
1999,92,21.857698957553524,24.032413292347474
2000,92,28.532936106010258,31.91517190833509
2001,92,21.79024391312961,23.988658949313226
2002,92,19.772174855016893,21.763164626320993
2003,92,19.97357872936407,22.292629896841692
2004,92,25.28165464367208,28.327257673126294
2005,92,35.14178511561304,39.008008500726056
2006,92,27.85353044459132,30.624795253851566
2008,92,34.87587838380608,39.06192381299798
2009,92,27.493510112685257,30.805568554654467
2010,92,29.075255351982555,32.386901708716294
2011,92,33.156563885601315,36.80437751381544
2012,92,39.01309583718841,42.89467270978525
2013,92,36.20745206651252,40.55332222805335
2014,92,35.09870428789496,39.17387240166572
2015,92,37.230377707622814,41.71540658457733
2016,92,49.357540653822625,54.979321708014595
2017,92,37.3099843760616,41.0221115314006
2019,92,36.718624089336274,41.125848671434596
2020,92,34.58230305880493,38.59751392157754
2021,92,39.33193244161162,44.204142369585966
2022,92,49.41942363230186,54.85644200508578
2023,92,45.405843165003965,49.923461337259745
1996,93,14.949459834780937,16.872498600591047
1997,93,18.95809147342982,21.147447884150118
1998,93,25.674768645321578,29.15157264093646
1999,93,21.169973458694486,23.578335624941065
2000,93,27.63518251559228,31.32242108417773
2001,93,21.10464080392225,23.535982610989368
2002,93,19.1500677959847,21.36159440211106
2003,93,19.345134746201552,21.877693445534508
2004,93,24.48619860845238,27.80204983715663
2005,93,34.03609225442189,38.27796368471945
2006,93,26.97715351410147,30.04615858409623
2007,93,29.545642706474464,33.59757219288206
2008,93,33.778551949480686,38.32209084467461
2009,93,26.628460777238246,30.234411043288507
2010,93,28.160438356368015,31.78288459991118
2011,93,32.113333558248094,36.1155742130827
2012,93,37.785596966023206,42.08420425240303
2013,93,35.06822931103341,39.78524216873556
2014,93,33.994366911734105,38.44472255826343
2015,93,36.05896986037377,40.94197278905447
2016,93,47.80456660405994,53.95395499523628
2017,93,36.13607180332106,40.24702396571716
2018,93,34.190076359647364,38.87894977223434
2019,93,35.56331793756362,40.34692495935464
2020,93,33.494213609453624,37.87909193502816
2021,93,38.09440177051828,43.36978172616535
2022,93,47.864502511059776,53.82978971880886
2023,93,43.97720439555214,48.98018824199821
2024,93,50.64494562106841,57.82868924600287
1996,94,15.10674953830881,16.57024863504633
1997,94,19.157557716375436,20.736832045884046
1998,94,25.944903940710233,28.632477100082042
1999,94,21.39271186435005,23.15031857153648
2000,94,27.925944169381484,30.763689661405746
2001,94,21.326691816587477,23.078874373741314
2002,94,19.35155390447681,20.946820523004032
2003,94,19.548673238064485,21.486571199304993
2004,94,24.743828446735066,27.30698494735325
2005,94,34.39420063553477,37.589817903877154
2006,94,27.26099176144649,29.50073127031722
2007,94,29.856505134495425,32.98604810492381
2008,94,34.1339506381593,37.63915204449618
2010,94,28.456726453011008,31.213533491777238
2011,94,32.45121176725982,35.46630299734791
2012,94,38.183155500585244,41.32025053719948
2014,94,34.352036282551396,37.757420385386176
2015,94,36.43836180774455,40.21292822702157
2016,94,48.307539031929025,52.98743655452707
2018,94,34.54980487383037,38.171297023882566
2019,94,35.93749491764772,39.62790154713232
2020,94,33.846620652032726,37.20190192138957
2022,94,48.368105550412274,52.862059486769006
2023,94,44.43990749772497,48.09105186782744
2024,94,51.1778028995227,56.75750220614177
2003,95,14.53974666184433,20.709791869309196
2020,95,25.174152928284823,35.85698428976666
2013,96,26.400727527241845,38.430766394441484
2017,96,27.204640905098856,38.8513038282208
2021,96,28.678947902861633,41.88015725301351
1996,97,14.941380126541674,16.2346441846285
1997,97,18.947845227105777,20.410483549410436
1998,97,25.660892248310756,28.056097303350462
1999,97,21.158531760407755,22.785894282397777
2000,97,27.620246577148187,30.143300005669563
2001,97,21.09323441586043,22.715574734395833
2002,97,19.13971779255557,20.617167306521445
2004,97,24.472964595796977,26.757287679516697
2005,97,34.017696827559675,36.82573250135044
2006,97,26.96257321943339,29.03634098605238
2007,97,29.529674224974254,32.322770013786474
2008,97,33.760295714973694,36.8808482336427
2009,97,26.614068939919804,29.674993545346513
2010,97,28.14521853382434,30.58135222619558
2011,97,32.09597732139349,34.7453821226802
2012,97,37.76517505095029,40.669801478257966
2013,97,35.049276046873224,37.643510269128235
2015,97,36.03948113241302,39.40343070026354
2016,97,47.77872975410457,51.91425896283296
2017,97,36.11654140420894,38.22925003562229
2018,97,34.17159770926688,37.40375479070253
2019,97,35.54409709372503,38.829531043891635
2021,97,38.07381295625632,41.07986034128677
2022,97,47.83863326765026,51.78753637775513
2023,97,43.95343611331175,47.334019201658705
2024,97,50.61757363646603,55.6692566720791
1996,98,14.223046673968328,15.92599156758199
1997,98,18.03689383134856,20.018631470228463
1998,98,24.42719916449065,27.52600560625749
1999,98,20.14129767345501,22.348323964328422
2000,98,26.292354045356863,29.572732807906956
2001,98,20.07913961500812,22.279354802078494
2002,98,18.219541781587015,20.221347194942734
2003,98,18.40513018198045,20.31038436345131
